Index,Q1 (Da),Q3 (Da),Rt (min),Molecular Weight (Da),Ionization model,KEGG ID,Compound name,Class,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15,Cluster
pme3396,289.0,215.0,3.61,288.063,[M+H]+,C01378,Fustin,Flavonoids,-0.3413554340065509,-0.3261721278853642,-0.3186595545441521,3.452616317417346,-0.3503983077537698,-0.3314560909531068,-0.3228651578021512,2.474903423250026,-0.3503983077537698,-0.3297666605845088,-0.3294072073145944,-0.3041735877665996,-0.3200254769698271,-0.3199535863158441,-0.326962925079176,-0.3324266147818758,-0.3390082041540094,-0.3339542911790122,-0.3166466162326312,-0.3338895895904276,9
pmf0180,433.3503,300.8,3.98,434.3503,[M-H]-,-,Quercetin 3-alpha-L-arabinofuranoside (Avicularin),Flavonoids,-1.3608948083319663,-0.0231389713873802,0.5763316007440515,-0.0891823395035548,-1.3608948083319663,1.3332902045371309,2.857367930295009,0.9573510321835208,-1.3608948083319663,1.1656416547037642,0.1445095784459862,-0.3855307861786977,0.4984342947608712,-0.2856190241567924,-0.2246559151264773,-0.2348164332981965,-0.3838373664834111,-0.4956030663723221,-0.7191344661501443,-0.6087235020174625,8
pmf0473,627.57,303.0,2.83,626.57,[M+H]+,-,"Quercetin-3,4'-O-di-beta-glucopyranoside",Flavonoids,-0.8801606809015791,-0.4830914630322176,-0.3262110939368834,-0.3323921216123093,-0.8767964358382402,-0.3382788146365245,0.0302281686793449,0.033760184493874,-0.8764255741777146,-0.436292253489707,0.3604716473378158,-0.7618263777288058,-0.723857207722618,-0.6187797372403773,-0.494864849080648,-0.4480656395381374,0.7607667729844471,1.8292015568795,1.820371517343177,2.762242401217604,6
pmf0513,287.06,259.0,4.61,288.063,[M-H]-,C00974,Dihydrokaempferol (Aromadedrin),Flavonoids,-0.3698262210990224,-0.3657613715873906,-0.3603225851641261,2.775039116105769,-0.3698262210990224,-0.365101454976382,-0.3632590562083269,3.196564798257182,-0.3698262210990224,-0.3679874060886396,-0.3690151709541099,-0.3568335523642961,-0.359784232139356,-0.3621649839321811,-0.3663044608557804,-0.3368939667254483,-0.0551821962269538,-0.2724179035828877,-0.2744702758180819,-0.2866266344419241,9
pme0199,301.043,151.0,5.11,302.043,[M-H]-,C00389,Quercetin,Flavonoids,-0.9610923287374032,-0.9460282920138596,0.0643409721756429,-0.7238085680026219,-0.9376469944646468,-0.9259977597976216,0.7617571994358248,-0.1586476782162564,-0.9736992612115426,-0.7973179299938825,0.4255056931724536,0.3407700060235321,-0.4400747335384465,-0.576943629296233,-0.5611806384926677,0.0697234568402749,2.8824561573008536,1.2146548376455788,0.7448408190612669,1.4983886721097543,6
pmf0484,773.0,303.0,2.84,773.0,protonated,-,Delphinidin 3-sophoroside-5-rhamnoside,Flavonoids,-0.8502240646850332,-0.4281386514737536,-0.3135559732083894,-0.3408846004958182,-0.8509628924774459,-0.3096048463716527,-0.1239018850450279,0.063118118560509,-0.85076075941369,-0.4771984763632343,0.0400698786795449,-0.7603296402723915,-0.7278974741541778,-0.6016589717204404,-0.4343946022985868,-0.4238582640672889,1.0120470805167727,1.62117913451368,2.003121395398228,2.7538354943782,6
pmf0490,919.0,177.0,4.15,919.0,protonated,-,Ferulylpelargonidin di-O-hexosyl-O-pentoside,Flavonoids,-0.6542173106935599,1.756238435624788,-0.303737770063628,-0.4218984629391258,-0.6606828150483538,3.144315627720109,-0.2248810550288221,-0.4930436380178466,-0.6555954375115184,1.878130518801617,0.1910445838929302,-0.6462122347004366,-0.6036917984199971,-0.4363265054376077,-0.1985125635660794,-0.4218984629391258,-0.3957787308298052,-0.3124443474334016,-0.1796068527059998,-0.3612011807041333,7
pmf0472,625.3,317.1,3.98,625.3,protonated,-,Petunidin 3-O-rutinoside,Flavonoids,-0.9058754296261128,-0.1136616508140352,0.2423513332020746,0.4695936634251236,-0.9101512422074362,1.41513071561758,0.3259347190312421,3.439415841167728,-0.9081034492546216,1.0797523799780455,0.1083567177946906,-0.523742637538388,-0.4848241235116818,-0.543071295511383,-0.4331069035298845,-0.6478117258785584,-0.3735537411266027,-0.5166902893590519,-0.5031079891618123,-0.2168348926969139,5
pme0442,303.0,229.0,2.84,303.24,Protonated,C05908,Delphinidin,Flavonoids,-0.8428476282875149,-0.4565428618529398,-0.293577952241513,-0.3836265112703912,-0.8428476282875149,-0.3575103398583035,-0.0081804310502195,0.0471858523434062,-0.8428476282875149,-0.4295909729556654,0.2573687998678873,-0.7408957361877498,-0.6890812521061681,-0.5885862245124548,-0.4713768472150056,-0.4258302442723248,0.5715985742981256,1.505512863994379,2.1636403835789872,2.8280357843024966,6
pme3256,611.0,303.0,2.44,611.0,Protonated,C16315,Delphinidin 3-O-rutinoside (Tulipanin),Flavonoids,-0.7840131511328072,-0.6742029149494062,-0.7840131511328072,-0.6334803143938348,-0.7145315245901246,-0.5910719873140099,-0.7430017009329154,-0.5612101333848836,-0.7840131511328072,-0.7407486737072168,-0.7231340446972733,0.2090363281597579,0.0282164508152197,-0.0590161417695255,0.4655348123162275,0.5908955579512588,0.4886427838618554,1.2673814249495152,1.7405171423462462,3.0022123887375285,6
pmf0144,465.2,303.201,2.69,500.8372,[M-Cl]+,C12138,Delphinidin 3-O-glucoside (Mirtillin),Flavonoids,-0.6456622248616902,-0.6327199802487542,-0.5863458329881541,-0.52656575314447,-0.6529135913486956,-0.5185225502776737,-0.5032030131100947,-0.529815135766045,-0.6458584005413682,-0.5379261084130937,-0.4436369430987865,-0.6264726765586461,-0.5595589356357635,-0.2681488805505016,0.0840756352349281,0.421141121227061,0.8152758958527823,1.5446927412008369,1.758702573576794,3.053462059451336,6
pmf0251,124.08,80.0,0.84,123.08,[M+H]+,C00253,Malvidin 3-O-glucoside (Oenin),Flavonoids,2.392460564004957,-1.0706734321966014,-0.8825608014841233,-0.1930826192758958,2.67399748840665,-1.0530917385502916,-0.760178424142163,-0.6975508225915822,1.1169259269197365,-0.9433497945488154,-0.3522371663356282,-0.6625023483293307,-0.0534632873787297,0.1120114763512449,0.2924249340290645,0.1482090809171768,-0.2626050026485587,-0.0632308949600129,-0.0442702449492867,0.3027671067621879,4
pmf0512,271.06,215.2,4.83,306.0295,[M-Cl]+,-,Pelargonin chloride,Flavonoids,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4667440523543108,-0.4124100520920621,3.248905202219602,1.2926855708155072,1.7612684127564882,1.110711651615126,6
pmb2831,315.1,153.1,2.45,316.1,[M-H]-,-,Protocatechuic acid O-glucoside,Flavonoids,-1.071662971316919,0.103288892865297,-0.7013148371516973,1.2238949416082825,-1.071662971316919,-0.6032796975107082,-0.6572348035612965,2.401747787221919,-1.071662971316919,-0.036965759467797,0.1061512327088294,-0.7591341019910545,-0.7587047510145246,-0.4090699391270259,-0.4076387692052597,-0.0831925479408473,-0.20441264031445,1.6017238009545764,0.492567111585721,1.906562994290791,5
pme2482,139.1,92.8,3.06,138.032,[M+H]+,C16700,Protocatechuic aldehyde,Flavonoids,0.5600565849675031,1.8632908817295912,0.201388684491099,2.631864954179028,0.5121599398728279,-0.9180561601635154,-0.084877310609633,-0.2630973853805171,-0.485872478844122,-0.4123566980011324,0.7338211578691148,1.1804852202636424,-0.2296811213609763,0.1089370207037031,-0.3778265585142735,-0.4970112335173022,-1.035013084231908,-1.4103891167180824,-0.8746150169381125,-1.20320827979693,7
pmf0289,153.0,109.0,3.28,154.0,[M-H]-,C00230,Protocatechuic acid,Flavonoids,0.4486023859180528,-0.4417790534854287,-0.4309074547676129,-0.4291152731423425,2.476422474128853,-0.3640305251274625,-0.4210903977394546,-0.4179050773782577,3.3592829206968204,-0.38008253324688,-0.4069183556647104,-0.38008253324688,-0.3517407064110334,-0.2438912768586964,-0.2476534662616849,-0.3088506185601436,-0.3884847562468877,-0.3684197460976157,-0.3928739772170409,-0.3104820292915928,3
pma6561,341.0,135.0,2.86,342.0,[M-H]-,-,Caffeic acid O-glucoside,Hydroxycinnamoyl and derivatives,-0.6400191478572043,-0.4547016794068424,-0.5912830603751287,-0.7069560581335119,-0.7009392572097988,-0.1976338599412025,-0.6389662076955545,-0.5634553561029557,-0.4859890442101502,0.3468866236548281,-0.4407126172592095,-0.8082188176796025,-0.7858062342387713,-0.4646294009309689,-0.1916170590174894,-0.0848188426215829,0.8101802947807328,2.2451873150862944,2.0691958880676875,2.2842965210904294,6
pma6599,207.1,85.0,3.33,206.1,[M+H]+,-,6-Hydroxymethylherniarin,Hydroxycinnamoyl and derivatives,-0.7310099041886801,-0.5236324217990151,1.234654787898226,-0.5886696514893088,-0.533045705043663,-0.4172337960337537,0.7440230551468868,-0.6922157671804345,-0.3134024293352145,1.0806192438948987,3.3968574240930813,-0.6294605455494493,-0.5321899520214223,0.3304090943972114,0.5300847995867098,0.3161465440265328,-0.5398917292215886,-0.7672367821302033,-0.5341867090733172,-0.8306195559774984,2
pmb0142,165.1,95.2,6.02,164.1,[M+H]+,C10945,Caffeic aldehyde,Hydroxycinnamoyl and derivatives,-0.5060750652698752,-0.3134142903051977,2.9277657853346395,-0.3293670933277506,-0.5828019121148845,-0.3707830242516861,2.4583852348633712,-0.1784290339605192,-0.5691806726110125,-0.3643405461079628,1.5380312143314725,-0.4238567727690256,-0.3990072142146643,-0.4069836157259408,-0.4422638531796636,-0.5030072185347689,-0.4855204921446628,-0.4649659190194504,-0.2060396545764761,-0.3781458564159413,8
pmb0423,195.1,145.3,3.22,194.1,[M+H]+,-,Hydroxy-methoxycinnamate,Hydroxycinnamoyl and derivatives,-0.7546176421642311,2.641420401152871,-0.1687255695345645,-0.1762348669621734,0.188383241467283,2.7315319702841783,-0.4747711580286711,-0.0585892072629666,-0.4025150294474562,1.2496972779026805,-0.5740607573492783,-0.0101959571739313,-0.5106489124050251,-0.535179284001881,-0.095301328020166,-0.2404810782872721,-0.5847406470240999,-0.7375965679949843,-0.6776890618502818,-0.80968582330003,7
pmb0478,455.1,147.4,1.92,454.1,[M+H]+,-,Coumarin O-rutinoside,Hydroxycinnamoyl and derivatives,-0.5109315752863305,-0.7009085797422697,-0.751825872927601,-0.8062661013906385,-0.4527738551436702,-0.4054945574737379,-0.7178935628299769,-0.2096829529646374,-0.6360334337227002,-0.7451314590982299,-0.8062661013906385,-0.3967081393226885,-0.1337431960877106,0.827532789723525,-0.0621966482863085,-0.1322787930625358,0.3526478087025227,1.3254298182829898,2.938365150297054,2.0241592617235837,6
pmb2620,207.1,133.1,5.43,208.1,[M-H]-,-,"3,4-Dimethoxycinnamic acid",Hydroxycinnamoyl and derivatives,-0.5973919614420055,2.711466240883131,-0.4214055443792258,1.9628380524868967,0.9058743449606252,1.078333194643527,-0.4598168336267813,1.485963202984932,-0.4190526569368474,-0.2842223684950991,-0.4406111890030035,-0.5114238378879528,-0.5856334035090803,-0.6165714759370434,-0.5693020730466842,-0.6353590385009839,-0.6528583857180504,-0.6453538127439702,-0.6519634288087112,-0.6535090259236722,7
pmb2795,177.0,145.0,5.49,178.0,[M-H]-,-,4-Methoxycinnamic acid,Hydroxycinnamoyl and derivatives,-0.0508282454842649,0.0980535514819478,-0.5218618926478448,1.9087397869662688,2.8190456312739696,-0.1832621486904008,-0.462876342611707,2.158294037119159,0.0107095639284363,-0.3698606675547208,-0.1937547705718292,-0.4657121863634446,-0.59037587768982,-0.6142820405169662,-0.6317791964651859,-0.6060864520744452,-0.6481136564751933,-0.5368918645320528,-0.5797131051832874,-0.5394441239086165,5
pmb2940,385.1,205.0,3.23,386.1,[M-H]-,-,1-O-beta-D-Glucopyranosyl sinapate,Hydroxycinnamoyl and derivatives,-0.1797576381714902,1.930313897971477,2.345509302569805,-0.7142080732146675,-0.0418642738705853,1.8537906573429528,0.8203480809339733,-0.6346542091949148,0.9779404972778648,0.139215473755328,0.0240517848886383,-0.7755024313022675,-0.8017930892211763,-0.759591658498317,-0.7048889062866394,-0.6943574900021197,-0.678219420443827,-0.6973123478085677,-0.6880689464653201,-0.7209512102601513,7
pmb3110,167.0,108.0,3.35,168.0,[M-H]-,C06672,Vanillic acid,Hydroxycinnamoyl and derivatives,-0.257478764932231,1.472562800716266,0.3631550574723299,-0.6877584437238916,0.3006951040993472,3.151050119136269,0.5931663143379182,0.3016865319306643,0.5237663661457148,0.9718917459010852,-0.4736100321593784,-0.7581498197474121,-0.6500841861338383,-0.2535130536069623,-0.314981579148628,-0.3020930173415045,-0.8280454818552742,-1.0727298706243569,-1.0844287190338997,-0.9951010714322206,7
pme0388,183.058,137.0,3.24,182.0579,[M+H]+,C05582,Homovanillic acid,Hydroxycinnamoyl and derivatives,-0.9404264031573,-0.9013317588063308,1.203130813486781,-0.6595147716526607,-0.9404264031573,-0.9404264031573,-0.4768751222115927,-0.2496212072582027,-0.9404264031573,-0.8289729969285334,0.2864470767882908,-0.4524766957595416,-0.4475970104691314,0.858067353664916,1.3244258478484066,2.893593217664605,0.7109796970539796,0.0222469732075092,0.8796773885224471,-0.4004731925217413,0
pme0423,195.058,117.0,4.07,194.0579,[M+H]+,-,3-Hydroxy-4-methoxycinnamic acid,Hydroxycinnamoyl and derivatives,-0.6227292793065308,2.545845258559735,1.443236107414629,-0.6296919250849834,-0.443526756811933,2.001389187031561,-0.1558895869479924,1.595044613731709,-0.6657607130520489,0.2287680568779914,-0.3533547868942691,-0.2049705325993791,-0.3750417163681376,-0.4846177810782102,-0.2369302181398169,-0.8820592991203693,-0.5736483336551442,-0.8894682390790472,-0.4937491198040495,-0.8028449356737127,7
pme1424,177.063,162.0,4.63,178.063,[M-H]-,C02666,Coniferylaldehyde,Hydroxycinnamoyl and derivatives,1.6300037557656075,0.4313524028395333,-0.552498775251173,-0.4949974708126717,3.1335277966542057,0.6312562665921756,-0.5639990361388734,-0.4692955454730463,1.543558841710411,0.426721425300862,-0.5792040790575106,-0.5907043399452108,-0.5917077184119229,-0.5970333425813948,-0.593714475345347,-0.5849156180218718,-0.5738784548880386,-0.5837578736372039,-0.4409693995281738,-0.5797443597703555,4
pmf0094,179.1,147.1,5.48,178.18,[M+H]+,-,Methyl p-coumarate,Hydroxycinnamoyl and derivatives,-0.0648905560296429,-0.0507566107200546,-0.5207102922638643,2.045829820148977,2.012031255278223,-0.1357139124179058,-0.4700124449577325,2.7724989648702,-0.0352399968475719,0.1684731714188849,-0.1200436687051014,-0.4793838652173508,-0.5709472500490312,-0.6090474504487909,-0.6212917487224233,-0.6641590830673626,-0.6641590830673626,-0.6641590830673626,-0.6641590830673626,-0.6641590830673626,5
pmf0095,207.1,133.1,5.68,208.21,[M-H]-,-,Methyl ferulate,Hydroxycinnamoyl and derivatives,-0.6044571179381572,2.7223295116457584,-0.4242874226831979,1.938309337935668,0.9640170746374368,1.0811552665988653,-0.4633334866703408,1.4406269667979583,-0.3114876822758964,-0.2835976365707943,-0.4426948528485653,-0.5199192905120257,-0.5990650424351708,-0.625963442070758,-0.579232121044876,-0.6449162775743585,-0.6630900511345965,-0.6599328979607789,-0.6622050070175546,-0.6622558288786171,7
pmf0296,163.20001,119.0,3.85,164.20001,[M-H]-,C00811,p-Coumaric acid,Hydroxycinnamoyl and derivatives,-0.8674478247316987,-0.1612397246315594,2.388585362686524,0.902744879867138,-0.6551848986146436,-0.84221657124986,1.8706104234826408,1.4207198190710213,-0.7646538290649487,-0.9221822899568513,-0.047765833311121,0.4021247711004988,1.2671963190492517,-0.6885595725324195,-0.9292577208274196,-0.8634428638615655,-0.0357509507007216,-0.429572102930478,-0.635160094263978,-0.4095472985798124,8
pmf0307,179.0,135.0,3.29,180.0,[M-H]-,C01197,Caffeic acid,Hydroxycinnamoyl and derivatives,-0.5843248827485126,-0.5605943027544767,3.3876908075495,-0.6077917896315035,-0.5230208844305867,-0.5777330549723915,1.3749860599072037,-0.4599370926131082,-0.5548813853485052,-0.5381820883156652,1.7199583801908724,-0.3417456205872576,-0.4239237401962334,-0.4968733009186398,-0.4636944344454972,-0.5658677649753736,0.2983208564740973,0.1774706805785445,-0.1169642934215294,-0.1428921493409389,8
pmf0315,195.1,145.0,3.21,194.1,[M+H]+,C01494,Ferulic acid,Hydroxycinnamoyl and derivatives,-0.7546612751129779,2.7398619695726,-0.1607717621196514,-0.1848130507066503,0.1928790772398241,2.605718547746592,-0.4895102517114399,-0.0597286651598012,-0.4055399538930816,1.274737063654772,-0.5870691039485366,0.0378301870772955,-0.5114609934647867,-0.5388123145384014,-0.0806341334963219,-0.2391672683816041,-0.5915986220881162,-0.7461248755422317,-0.6835826827688074,-0.8175518923586776,7
pmf0331,225.0758,147.1,2.9,224.0758,[M+H]+,C00482,Sinapic acid,Hydroxycinnamoyl and derivatives,-0.6336216028252063,-0.3980804135095731,-0.3183064312533955,-0.5115031370965555,-0.6109370581078098,-0.4101788373588512,-0.5364561362856916,3.829184494577257,1.3868151800042383,-0.0857898479000818,-0.3504428696030405,-0.7686256461048291,-0.756375991957435,-0.1980783442511943,-0.058946469984496,-0.0619710759468155,-0.2994026439888985,0.1792412495481667,0.2057065517184627,0.3977690303257528,5
pmf0384,341.1,179.2,2.41,342.1,[M-H]-,C00761,Coniferin,Hydroxycinnamoyl and derivatives,-0.7680586602986359,-0.6958255924605541,-0.1275102757255716,-0.400957337520372,-0.7639802863755154,-0.7517821739914944,-0.4687408313231287,0.0766447575379239,-0.7595150235790133,-0.7627140223243722,-0.6201977180693478,-0.7604311064351695,-0.7194693601059963,-0.4588850710966152,0.2586746147827157,0.2667201333349717,1.333757031327922,2.1503771643819047,2.2046844146096327,1.7672093433307134,6
pmf0519,177.0,145.0,5.47,178.18,[M-H]-,-,Trans-4-hydroxycinnamic acid methyl ester,Hydroxycinnamoyl and derivatives,-0.0727364892761888,0.0891219534127343,-0.5242100899521782,1.9341085801988056,2.784156516622648,-0.2204551913396665,-0.4739724232594189,2.18196991586838,0.025409945653374,-0.3645141958294996,-0.1589057321465508,-0.4811254685169971,-0.5907500458366276,-0.623520974109719,-0.6281787710216304,-0.6122091816093626,-0.6283451209113416,-0.5360209321216679,-0.5729506076375375,-0.5268716881875563,5
pmf0390,353.1,191.0,3.15,354.1,[M-H]-,-,4-Caffeoylquinic acid,Hydroxycinnamoyl and derivatives,-1.2030566677982168,-0.2061849133372676,0.0117530849052199,-0.2509400379763498,-1.045635381567706,-0.6809784095084009,1.0527962015099592,-0.3540714121446697,-1.0012694319254851,0.3250389573787956,3.43260130731855,0.6247037049622159,0.3036343325514085,0.7803737037068498,0.1907735834615488,0.2725003328024816,-0.1302957889492585,-0.8804305953999633,-0.6031434101360841,-0.6381691598536267,2
pmf0395,367.0,191.0,3.67,368.0,[M-H]-,C02572,5-O-Feruloylquinic acid,Hydroxycinnamoyl and derivatives,-0.4466344003051442,0.628917895039154,-0.2714502466996941,0.9478349863399984,-0.3424137044463323,0.0254421835997107,0.0954806055842884,4.045823802802483,-0.4393662621746691,-0.2366512823174196,-0.1428262264512872,-0.4153153323610972,-0.4333315050602747,-0.3892821830573956,-0.3845689056030876,-0.4023648316922507,-0.4634832659712454,-0.4671560984398455,-0.466231943664225,-0.4424232851216689,5
pmf0396,367.0,191.1,3.44,368.0,[M-H]-,-,4-O-Feruloylquinic acid,Hydroxycinnamoyl and derivatives,-0.4447921659384111,0.5996120669889382,-0.2661766043734095,0.8972269227697451,-0.3368018225007044,0.0095136460442346,0.1014103961834493,4.067431562090065,-0.437561710978219,-0.2176625839953469,-0.1420926676372109,-0.4131647564996356,-0.4337832151603122,-0.3820038280260339,-0.3724876163364909,-0.4009429552120852,-0.4607038316604852,-0.4648881659180932,-0.4638945614622732,-0.4382381083777208,5
pmf0449,515.0,173.0,3.95,516.0,[M-H]-,-,"3,4-Dicaffeoylquinic acids",Hydroxycinnamoyl and derivatives,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4232573660195668,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,-0.4308792626875861,0.0853598070076185,1.7689958568919502,1.72915321879462,3.302937423639169,6
pma3724,369.1,177.1,3.42,368.1,[M+H]+,-,1-O-Feruloyl quinic acid,Hydroxycinnamoyl and derivatives,-0.5953271048042253,0.7228209428936426,-0.0873245679619322,1.7566301555697368,-0.4598008804823542,-0.0199712941182531,0.5779478633053515,3.5484814031091267,-0.5864377434733472,-0.290019797736778,0.0651734105520582,-0.4862974042491601,-0.5277260217454609,-0.3955611070333357,-0.3745290941632811,-0.4259336210873722,-0.6029456496474866,-0.6113222365256115,-0.6091510465565185,-0.5987062058447977,5
pma6460,337.0,163.1,3.24,338.0,[M-H]-,-,5-O-p-Coumaroylquinic acid,Hydroxycinnamoyl and derivatives,-0.9363112935816456,-0.3489482571555367,-0.7111643867291582,2.5139780471018955,-0.5585677911216457,-0.7448962657581871,-0.1754700221491016,2.5139780471018955,-1.043717879823284,-0.5754337306361602,-0.0078814803064652,1.1138373540715636,-0.1278170501874574,-0.7253531929874004,-0.8035254840705471,-0.6629759881162595,0.7095902323744696,0.2009349136827621,0.016212718999984,0.3535315092902744,9
pmb0749,369.1,177.2,2.31,368.1,[M+H]+,-,O-Feruloyl quinic acid,Hydroxycinnamoyl and derivatives,-0.2694239720201661,-0.1984820757230838,-0.2215845339070996,-0.1861546770873442,-0.265561387114301,-0.245052248346989,-0.2313551387517228,4.356537377214687,-0.2729030378573637,-0.2416736279801567,-0.2096223915272337,-0.2859700804112477,-0.2699079365591988,-0.2540740778670711,-0.1910856365416401,-0.1589430860247487,-0.2140054665977189,-0.2085266227596124,-0.2043261758170641,-0.227885204320922,5
pmb0752,369.1,177.1,2.87,368.1,[M+H]+,-,3-O-Feruloyl quinic acid,Hydroxycinnamoyl and derivatives,-0.5578936958390712,2.1167791723542058,-0.1304145534603771,-0.2956837385969486,-0.5578936958390712,2.7299687285146303,0.3963444747841016,-0.4543538361291269,-0.5578936958390712,1.9357422557735096,0.3747368428051151,-0.5520139671825623,-0.5578936958390712,-0.546057268637004,-0.5578936958390712,-0.5578936958390712,-0.5578936958390712,-0.5578936958390712,-0.5578936958390712,-0.5540048476739019,7
pmb2938,353.1,100.9,3.0,354.1,[M-H]-,-,Criptochlorogenic acid,Hydroxycinnamoyl and derivatives,-0.910617882078242,0.2151861695785166,-0.1965612217877666,-0.2651857870154805,-0.902069909918299,-0.5047697954420606,-0.5035658557012236,1.5527632216485188,-1.0757984145210904,-0.9142297013007534,-0.5276446505179653,0.405408648630776,-0.2182321371228342,-0.4879146390703414,-0.5469076863713587,-0.911942215793163,-0.0593120913323388,1.879030891415369,2.040358816687539,1.932004240012201,6
pmb3058,369.0,191.0,2.06,370.0,[M-H]-,-,Quinic acid O-glucuronic acid,Hydroxycinnamoyl and derivatives,-0.3294019775004737,-0.1532893849277155,4.1551005662158,-0.3107666449553203,-0.3474257307360122,-0.2161024113418325,0.9519144029813996,-0.318729446755163,-0.3474257307360122,-0.3000384023907853,0.2793147396089963,-0.3427679363770965,-0.3409474703460679,-0.3462543650701997,-0.3466198479451314,-0.3397411128217354,-0.3356139217757719,-0.3383515691659446,-0.336072512455344,-0.3367812435055918,8
pmb3064,499.2,163.2,2.5,500.2,[M-H]-,-,3-O-p-Coumaroyl quinic acid O-hexoside,Hydroxycinnamoyl and derivatives,-0.6739846850053509,-0.4014860637959103,-0.3402788904992257,-0.3756358544569382,-0.6739846850053509,-0.6739846850053509,-0.535533004591817,2.451390657659726,-0.6739846850053509,-0.6739846850053509,-0.6739846850053509,-0.6739846850053509,-0.6739846850053509,-0.6739846850053509,-0.4586286318083749,-0.1628818289105298,1.1894922807177997,1.366362134089714,1.915679082542871,1.417382284100843,6
pmb3066,481.1,319.2,2.5,482.1,[M-H]-,-,5-O-p-Coumaroyl shikimic acid O-hexoside,Hydroxycinnamoyl and derivatives,-0.7046358203663564,1.1960575873535486,0.7874673331335129,-0.3687789098294683,-1.13452196977362,0.9553957884019568,1.574698817704053,-0.1003073029990259,-0.4629044134194242,0.8366693009191715,2.755546044559864,-1.026053022966149,-0.8800515316021834,0.0761780162321414,-0.6586426765667189,-0.7292368042591858,-0.6714779725108038,-0.2671661502721296,-0.8180142678724397,-0.360222045866745,2
pmb3074,337.1,191.1,3.23,338.1,[M-H]-,-,3-O-p-Coumaroyl quinic acid,Hydroxycinnamoyl and derivatives,-0.8161888077548654,-0.2155015604644139,-0.6127625497949676,2.706335121422649,-0.4130583767801486,-0.5965857959952008,0.0149813919039433,2.4257471794089964,-0.881897922746838,-0.3835680114460607,0.1094650866636425,1.5438993616518035,0.1051703732654744,-0.6651580532526189,-0.7361639814356656,-0.5680975304540188,0.1982224968924509,-0.4703212220890573,-0.3586586737366855,-0.3858585252584171,9
pme0398,353.095,191.01,2.81,354.0951,[M-H]-,C00852,3-Caffeoylquinic acid (Neochlorogenic acid),Hydroxycinnamoyl and derivatives,-1.461640287505924,-0.366617622319186,-0.6346672810294637,1.1116364361127409,0.0261680161869632,-0.5152392152674587,0.6339241730647215,0.9046277887919324,-1.1471463809993112,-0.8867931976381406,0.9232054879104662,1.0850968659434064,1.8945537561081056,1.4009177509584856,0.4799946660825817,0.3552586862867098,-0.1596089749983775,-1.225703508700541,-0.9717198221800109,-1.44624733680771,1
pme1816,353.0,191.0,2.35,354.095,[M-H]-,C17147,Chlorogenic acid (5-Caffeoylquinic acid),Hydroxycinnamoyl and derivatives,-0.6407991075529473,0.8911703813629271,0.0156172947045905,-0.4613894566934552,-0.6380204142686223,2.327348932811796,1.1273660977637807,-0.3465494704433851,-0.6273508836312045,2.012421310943991,1.8726043064078537,-0.6440981101366772,-0.6440981101366772,-0.6434966255278426,-0.6432875787443614,-0.6417969665824086,-0.6344774785226096,-0.5808311870734041,-0.5855958248008006,-0.5147371098805446,7
pmb2723,485.1,323.2,3.48,486.1,[M-H]-,-,4-Hydroxycoumarin di-glucoside,Hydroxycinnamoyl and derivatives,-0.4847191638436883,-0.4847191638436883,-0.4847191638436883,-0.4847191638436883,-0.4847191638436883,-0.2978927624923019,-0.4847191638436883,-0.4847191638436883,-0.4847191638436883,-0.4847191638436883,3.317100939679956,-0.4548081769284465,-0.4546671040034836,-0.4847191638436883,-0.4847191638436883,-0.4847191638436883,-0.285485398741822,1.502197760033279,0.9012270996916664,1.5889576088854132,2
pmb3093,351.1,105.1,2.36,352.1,[M-H]-,-,"6,7-Hihydroxycoumarin 7-O-quinic acid",Hydroxycinnamoyl and derivatives,-0.5931411384217957,1.4860374561976135,-0.1712094366792487,-0.2536883992108219,-0.5917506011389142,2.0890871571194176,0.0812010566962694,-0.1562886193368535,-0.5621555744074218,2.903515103725153,0.9368684845677916,-0.5954911671532229,-0.595594783940323,-0.5950932786907591,-0.5949171301526891,-0.5947720666507492,-0.589158109125673,-0.5409141330519287,-0.5562286941853036,-0.5063061261605399,7
pmb3094,703.4,351.1,2.33,704.4,[M-H]-,-,Esculetin O-quinacyl esculetin O-quinic acid,Hydroxycinnamoyl and derivatives,-0.4723205559432273,1.1783314524539876,-0.308025648290736,-0.3402321512605103,-0.4733714955177885,2.0509657507970345,-0.2634043480868029,-0.3553458174586167,-0.4683960406204524,3.3608168212995877,0.2859054483753254,-0.4709167842327794,-0.4709995495476738,-0.4686569312869673,-0.4660210359321786,-0.4624009530285368,-0.4672247314900992,-0.4625628851663737,-0.4666903554352375,-0.4594501896279542,7
